date,slot,action,battery_level_kWh,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX1_actual,EPRX3_prediction,EPRX3_actual,imbalance,JEPX_PnL,EPRX1_PnL,EPRX3_PnL,Wheeling_charges,Total_Daily_PnL
2023/10/13,44,idle,0.0,11.54,11.34,0,0,0,0,11.34,0.0,0.0,0.0,0.0,0.0
2023/10/13,45,idle,0.0,11.06,11.34,0,0,0,0,11.34,0.0,0.0,0.0,0.0,0.0
2023/10/13,46,idle,0.0,10.33,11.3,0,0,0,0,11.3,0.0,0.0,0.0,0.0,0.0
2023/10/13,47,idle,0.0,10.13,10.86,0,0,0,0,10.86,0.0,0.0,0.0,0.0,0.0
2023/10/13,48,idle,0.0,10.19,10.74,0,0,0,0,10.74,0.0,0.0,0.0,0.0,0.0
2023/10/14,1,idle,0.0,10.38,10.59,0,0,0,0,10.59,0.0,0.0,0.0,0.0,0.0
2023/10/14,2,idle,0.0,9.6,10.13,0,0,0,0,10.13,0.0,0.0,0.0,0.0,0.0
2023/10/14,3,idle,0.0,9.0,9.83,0,0,0,0,9.83,0.0,0.0,0.0,0.0,0.0
2023/10/14,4,idle,0.0,8.91,9.83,0,0,0,0,9.83,0.0,0.0,0.0,0.0,0.0
2023/10/14,5,idle,0.0,9.17,9.83,0,0,0,0,9.83,0.0,0.0,0.0,0.0,0.0
2023/10/14,6,idle,0.0,10.04,10.13,0,0,0,0,10.13,0.0,0.0,0.0,0.0,0.0
2023/10/14,7,idle,0.0,11.08,10.6,0,0,0,0,10.6,0.0,0.0,0.0,0.0,0.0
2023/10/14,8,idle,0.0,11.25,10.6,0,0,0,0,10.6,0.0,0.0,0.0,0.0,0.0
2023/10/14,9,idle,0.0,12.1,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/14,10,idle,0.0,12.28,10.75,0,0,0,0,10.75,0.0,0.0,0.0,0.0,0.0
2023/10/14,11,idle,0.0,11.76,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/14,12,idle,0.0,11.71,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/14,13,idle,0.0,11.54,10.75,0,0,0,0,10.75,0.0,0.0,0.0,0.0,0.0
2023/10/14,14,idle,0.0,11.47,10.75,0,0,0,0,10.75,0.0,0.0,0.0,0.0,0.0
2023/10/14,15,idle,0.0,9.09,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/10/14,16,idle,0.0,6.76,8.77,0,0,0,0,8.77,0.0,0.0,0.0,0.0,0.0
2023/10/14,17,idle,0.0,6.15,5.12,0,0,0,0,5.12,0.0,0.0,0.0,0.0,0.0
2023/10/14,18,idle,0.0,5.31,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/10/14,19,idle,0.0,4.87,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/10/14,20,charge,1000.0,2.1,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/10/14,21,charge,2000.0,2.14,3.02,0,0,0,0,3.02,-3113.4020618556706,0.0,0.0,0.0,-3113.4020618556706
2023/10/14,22,charge,3000.0,1.09,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/10/14,23,charge,4000.0,0.86,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/10/14,24,idle,4000.0,3.5,2.12,0,0,0,0,2.12,0.0,0.0,0.0,0.0,0.0
2023/10/14,25,idle,4000.0,3.91,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/10/14,26,charge,5000.0,1.79,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/10/14,27,charge,6000.0,2.23,3.0,0,0,0,0,3.0,-3092.7835051546394,0.0,0.0,0.0,-3092.7835051546394
2023/10/14,28,charge,7000.0,2.06,4.0,0,0,0,0,4.0,-4123.711340206186,0.0,0.0,0.0,-4123.711340206186
2023/10/14,29,idle,7000.0,3.66,7.01,0,0,0,0,7.01,0.0,0.0,0.0,0.0,0.0
2023/10/14,30,idle,7000.0,6.74,8.19,0,0,0,0,8.19,0.0,0.0,0.0,0.0,0.0
2023/10/14,31,idle,7000.0,8.23,9.71,0,0,0,0,9.71,0.0,0.0,0.0,0.0,0.0
2023/10/14,32,idle,7000.0,9.29,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/14,33,idle,7000.0,9.88,10.9,0,0,0,0,10.9,0.0,0.0,0.0,0.0,0.0
2023/10/14,34,idle,7000.0,11.11,12.43,0,0,0,0,12.43,0.0,0.0,0.0,0.0,0.0
2023/10/14,35,idle,7000.0,11.47,12.61,0,0,0,0,12.61,0.0,0.0,0.0,0.0,0.0
2023/10/14,36,discharge,6000.0,12.59,13.49,0,0,0,0,13.49,12815.5,0.0,0.0,0.0,12815.5
2023/10/14,37,discharge,5000.0,11.93,12.5,0,0,0,0,12.5,11875.0,0.0,0.0,0.0,11875.0
2023/10/14,38,discharge,4000.0,12.46,12.5,0,0,0,0,12.5,11875.0,0.0,0.0,0.0,11875.0
2023/10/14,39,discharge,3000.0,14.07,12.42,0,0,0,0,12.42,11799.0,0.0,0.0,0.0,11799.0
2023/10/14,40,discharge,2000.0,14.08,12.42,0,0,0,0,12.42,11799.0,0.0,0.0,0.0,11799.0
2023/10/14,41,idle,2000.0,9.87,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/14,42,idle,2000.0,10.66,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/14,43,discharge,1000.0,13.1,12.44,0,0,0,0,12.44,11818.0,0.0,0.0,0.0,11818.0
2023/10/14,44,idle,1000.0,11.53,11.91,0,0,0,0,11.91,0.0,0.0,0.0,0.0,0.0
2023/10/14,45,idle,1000.0,11.24,11.1,0,0,0,0,11.1,0.0,0.0,0.0,0.0,0.0
2023/10/14,46,discharge,0.0,11.65,10.77,0,0,0,0,10.77,10231.5,0.0,0.0,0.0,10231.5
2023/10/14,47,idle,0.0,11.56,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/14,48,idle,0.0,11.07,10.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2023/10/15,1,idle,0.0,11.41,10.75,0,0,0,0,10.75,0.0,0.0,0.0,0.0,0.0
2023/10/15,2,idle,0.0,10.14,10.59,0,0,0,0,10.59,0.0,0.0,0.0,0.0,0.0
2023/10/15,3,idle,0.0,9.35,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/15,4,idle,0.0,9.54,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/15,5,idle,0.0,10.71,10.46,0,0,0,0,10.46,0.0,0.0,0.0,0.0,0.0
2023/10/15,6,idle,0.0,10.57,10.59,0,0,0,0,10.59,0.0,0.0,0.0,0.0,0.0
2023/10/15,7,idle,0.0,12.92,10.76,0,0,0,0,10.76,0.0,0.0,0.0,0.0,0.0
2023/10/15,8,idle,0.0,10.71,11.5,0,0,0,0,11.5,0.0,0.0,0.0,0.0,0.0
2023/10/15,9,idle,0.0,10.81,11.5,0,0,0,0,11.5,0.0,0.0,0.0,0.0,0.0
2023/10/15,10,idle,0.0,10.95,11.92,0,0,0,0,11.92,0.0,0.0,0.0,0.0,0.0
2023/10/15,11,idle,0.0,10.9,11.98,0,0,0,0,11.98,0.0,0.0,0.0,0.0,0.0
2023/10/15,12,idle,0.0,10.81,11.5,0,0,0,0,11.5,0.0,0.0,0.0,0.0,0.0
2023/10/15,13,idle,0.0,11.92,10.91,0,0,0,0,10.91,0.0,0.0,0.0,0.0,0.0
2023/10/15,14,idle,0.0,10.95,10.29,0,0,0,0,10.29,0.0,0.0,0.0,0.0,0.0
2023/10/15,15,idle,0.0,9.17,9.71,0,0,0,0,9.71,0.0,0.0,0.0,0.0,0.0
2023/10/15,16,idle,0.0,7.22,5.0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0
2023/10/15,17,idle,0.0,2.38,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,18,idle,0.0,1.86,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,19,charge,1000.0,1.54,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,20,idle,1000.0,1.65,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,21,charge,2000.0,1.17,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,22,idle,2000.0,1.95,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,23,idle,2000.0,1.78,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,24,idle,2000.0,1.67,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,25,charge,3000.0,1.44,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,26,charge,4000.0,1.12,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,27,charge,5000.0,1.15,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,28,charge,6000.0,1.01,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,29,charge,7000.0,1.35,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/15,30,idle,7000.0,1.78,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,31,idle,7000.0,1.83,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/15,32,idle,7000.0,6.25,5.12,0,0,0,0,5.12,0.0,0.0,0.0,0.0,0.0
2023/10/15,33,discharge,6000.0,12.61,9.71,0,0,0,0,9.71,9224.5,0.0,0.0,0.0,9224.5
2023/10/15,34,idle,6000.0,10.76,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/15,35,idle,6000.0,10.95,11.89,0,0,0,0,11.89,0.0,0.0,0.0,0.0,0.0
2023/10/15,36,discharge,5000.0,12.73,13.49,0,0,0,0,13.49,12815.5,0.0,0.0,0.0,12815.5
2023/10/15,37,discharge,4000.0,14.82,12.42,0,0,0,0,12.42,11799.0,0.0,0.0,0.0,11799.0
2023/10/15,38,discharge,3000.0,15.55,12.42,0,0,0,0,12.42,11799.0,0.0,0.0,0.0,11799.0
2023/10/15,39,discharge,2000.0,12.52,12.23,0,0,0,0,12.23,11618.5,0.0,0.0,0.0,11618.5
2023/10/15,40,discharge,1000.0,12.79,12.5,0,0,0,0,12.5,11875.0,0.0,0.0,0.0,11875.0
2023/10/15,41,idle,1000.0,11.77,12.66,0,0,0,0,12.66,0.0,0.0,0.0,0.0,0.0
2023/10/15,42,discharge,0.0,14.82,12.42,0,0,0,0,12.42,11799.0,0.0,0.0,0.0,11799.0
2023/10/15,43,idle,0.0,11.81,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/15,44,idle,0.0,11.6,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/10/15,45,idle,0.0,12.03,10.77,0,0,0,0,10.77,0.0,0.0,0.0,0.0,0.0
2023/10/15,46,idle,0.0,11.16,10.76,0,0,0,0,10.76,0.0,0.0,0.0,0.0,0.0
2023/10/15,47,idle,0.0,10.93,10.62,0,0,0,0,10.62,0.0,0.0,0.0,0.0,0.0
2023/10/15,48,idle,0.0,10.28,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/16,1,idle,0.0,11.96,10.59,0,0,0,0,10.59,0.0,0.0,0.0,0.0,0.0
2023/10/16,2,idle,0.0,10.96,10.54,0,0,0,0,10.54,0.0,0.0,0.0,0.0,0.0
2023/10/16,3,idle,0.0,8.35,9.96,0,0,0,0,9.96,0.0,0.0,0.0,0.0,0.0
2023/10/16,4,idle,0.0,10.41,10.31,0,0,0,0,10.31,0.0,0.0,0.0,0.0,0.0
2023/10/16,5,idle,0.0,11.96,10.6,0,0,0,0,10.6,0.0,0.0,0.0,0.0,0.0
2023/10/16,6,idle,0.0,11.41,10.76,0,0,0,0,10.76,0.0,0.0,0.0,0.0,0.0
2023/10/16,7,idle,0.0,10.78,11.09,0,0,0,0,11.09,0.0,0.0,0.0,0.0,0.0
2023/10/16,8,idle,0.0,10.09,11.43,0,0,0,0,11.43,0.0,0.0,0.0,0.0,0.0
2023/10/16,9,idle,0.0,11.75,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,10,idle,0.0,11.55,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,11,idle,0.0,11.48,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,12,idle,0.0,11.5,12.44,0,0,0,0,12.44,0.0,0.0,0.0,0.0,0.0
2023/10/16,13,idle,0.0,11.42,12.42,0,0,0,0,12.42,0.0,0.0,0.0,0.0,0.0
2023/10/16,14,idle,0.0,11.88,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/16,15,idle,0.0,10.82,10.77,0,0,0,0,10.77,0.0,0.0,0.0,0.0,0.0
2023/10/16,16,idle,0.0,8.9,9.97,0,0,0,0,9.97,0.0,0.0,0.0,0.0,0.0
2023/10/16,17,idle,0.0,7.98,9.37,0,0,0,0,9.37,0.0,0.0,0.0,0.0,0.0
2023/10/16,18,idle,0.0,5.48,5.01,0,0,0,0,5.01,0.0,0.0,0.0,0.0,0.0
2023/10/16,19,idle,0.0,3.06,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/16,20,idle,0.0,3.23,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/16,21,idle,0.0,3.07,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/16,22,idle,0.0,3.11,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/16,23,charge,1000.0,2.38,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,24,charge,2000.0,2.01,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,25,charge,3000.0,1.8,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,26,charge,4000.0,1.45,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,27,charge,5000.0,1.49,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,28,charge,6000.0,1.1,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,29,charge,7000.0,0.98,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/16,30,idle,7000.0,5.43,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,31,idle,7000.0,7.94,5.2,0,0,0,0,5.2,0.0,0.0,0.0,0.0,0.0
2023/10/16,32,idle,7000.0,10.83,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,33,idle,7000.0,11.24,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/16,34,discharge,6000.0,17.47,17.59,0,0,0,0,17.59,16710.5,0.0,0.0,0.0,16710.5
2023/10/16,35,discharge,5000.0,16.68,18.37,0,0,0,0,18.37,17451.5,0.0,0.0,0.0,17451.5
2023/10/16,36,discharge,4000.0,16.51,18.73,0,0,0,0,18.73,17793.5,0.0,0.0,0.0,17793.5
2023/10/16,37,discharge,3000.0,16.44,17.77,0,0,0,0,17.77,16881.5,0.0,0.0,0.0,16881.5
2023/10/16,38,discharge,2000.0,17.3,16.76,0,0,0,0,16.76,15922.000000000002,0.0,0.0,0.0,15922.000000000002
2023/10/16,39,discharge,1000.0,15.55,15.09,0,0,0,0,15.09,14335.5,0.0,0.0,0.0,14335.5
2023/10/16,40,discharge,0.0,13.23,14.0,0,0,0,0,14.0,13300.0,0.0,0.0,0.0,13300.0
2023/10/16,41,idle,0.0,10.32,14.33,0,0,0,0,14.33,0.0,0.0,0.0,0.0,0.0
2023/10/16,42,idle,0.0,12.82,13.66,0,0,0,0,13.66,0.0,0.0,0.0,0.0,0.0
2023/10/16,43,idle,0.0,12.43,13.49,0,0,0,0,13.49,0.0,0.0,0.0,0.0,0.0
2023/10/16,44,idle,0.0,11.96,12.59,0,0,0,0,12.59,0.0,0.0,0.0,0.0,0.0
2023/10/16,45,idle,0.0,11.62,12.5,0,0,0,0,12.5,0.0,0.0,0.0,0.0,0.0
2023/10/16,46,idle,0.0,12.08,12.49,0,0,0,0,12.49,0.0,0.0,0.0,0.0,0.0
2023/10/16,47,idle,0.0,10.41,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/16,48,idle,0.0,9.28,11.47,0,0,0,0,11.47,0.0,0.0,0.0,0.0,0.0
2023/10/17,1,idle,0.0,10.03,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/17,2,idle,0.0,9.98,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/17,3,idle,0.0,10.21,10.67,0,0,0,0,10.67,0.0,0.0,0.0,0.0,0.0
2023/10/17,4,idle,0.0,11.15,10.6,0,0,0,0,10.6,0.0,0.0,0.0,0.0,0.0
2023/10/17,5,idle,0.0,11.28,10.6,0,0,0,0,10.6,0.0,0.0,0.0,0.0,0.0
2023/10/17,6,idle,0.0,9.98,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/17,7,idle,0.0,10.48,10.8,0,0,0,0,10.8,0.0,0.0,0.0,0.0,0.0
2023/10/17,8,idle,0.0,9.54,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/10/17,9,idle,0.0,10.58,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/17,10,idle,0.0,9.68,11.0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0
2023/10/17,11,idle,0.0,10.05,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/17,12,idle,0.0,11.2,12.35,0,0,0,0,12.35,0.0,0.0,0.0,0.0,0.0
2023/10/17,13,idle,0.0,11.82,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/17,14,idle,0.0,11.84,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/17,15,idle,0.0,10.56,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/17,16,idle,0.0,10.01,10.67,0,0,0,0,10.67,0.0,0.0,0.0,0.0,0.0
2023/10/17,17,idle,0.0,8.59,9.79,0,0,0,0,9.79,0.0,0.0,0.0,0.0,0.0
2023/10/17,18,idle,0.0,4.41,0.09,0,0,0,0,0.09,0.0,0.0,0.0,0.0,0.0
2023/10/17,19,idle,0.0,2.35,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/17,20,idle,0.0,2.13,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/17,21,idle,0.0,2.09,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/17,22,idle,0.0,1.65,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/17,23,charge,1000.0,1.19,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,24,charge,2000.0,1.1,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,25,charge,3000.0,1.15,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,26,idle,3000.0,1.32,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/17,27,charge,4000.0,1.02,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,28,charge,5000.0,1.0,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,29,charge,6000.0,1.22,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,30,charge,7000.0,0.63,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/17,31,idle,7000.0,8.82,10.76,0,0,0,0,10.76,0.0,0.0,0.0,0.0,0.0
2023/10/17,32,idle,7000.0,12.08,11.47,0,0,0,0,11.47,0.0,0.0,0.0,0.0,0.0
2023/10/17,33,idle,7000.0,11.61,12.43,0,0,0,0,12.43,0.0,0.0,0.0,0.0,0.0
2023/10/17,34,discharge,6000.0,15.59,15.99,0,0,0,0,15.99,15190.5,0.0,0.0,0.0,15190.5
2023/10/17,35,discharge,5000.0,13.53,15.46,0,0,0,0,15.46,14687.0,0.0,0.0,0.0,14687.0
2023/10/17,36,discharge,4000.0,15.86,15.95,0,0,0,0,15.95,15152.5,0.0,0.0,0.0,15152.5
2023/10/17,37,discharge,3000.0,13.78,15.5,0,0,0,0,15.5,14725.0,0.0,0.0,0.0,14725.0
2023/10/17,38,discharge,2000.0,13.62,14.0,0,0,0,0,14.0,13300.0,0.0,0.0,0.0,13300.0
2023/10/17,39,discharge,1000.0,12.95,13.62,0,0,0,0,13.62,12939.0,0.0,0.0,0.0,12939.0
2023/10/17,40,idle,1000.0,12.6,13.11,0,0,0,0,13.11,0.0,0.0,0.0,0.0,0.0
2023/10/17,41,idle,1000.0,12.77,13.62,0,0,0,0,13.62,0.0,0.0,0.0,0.0,0.0
2023/10/17,42,discharge,0.0,13.2,13.24,0,0,0,0,13.24,12578.0,0.0,0.0,0.0,12578.0
2023/10/17,43,idle,0.0,11.99,13.29,0,0,0,0,13.29,0.0,0.0,0.0,0.0,0.0
2023/10/17,44,idle,0.0,12.24,12.61,0,0,0,0,12.61,0.0,0.0,0.0,0.0,0.0
2023/10/17,45,idle,0.0,12.13,12.97,0,0,0,0,12.97,0.0,0.0,0.0,0.0,0.0
2023/10/17,46,idle,0.0,11.98,12.49,0,0,0,0,12.49,0.0,0.0,0.0,0.0,0.0
2023/10/17,47,idle,0.0,10.45,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/17,48,idle,0.0,10.12,11.62,0,0,0,0,11.62,0.0,0.0,0.0,0.0,0.0
2023/10/18,1,idle,0.0,9.51,11.95,0,0,0,0,11.95,0.0,0.0,0.0,0.0,0.0
2023/10/18,2,idle,0.0,9.0,11.68,0,0,0,0,11.68,0.0,0.0,0.0,0.0,0.0
2023/10/18,3,idle,0.0,9.14,11.18,0,0,0,0,11.18,0.0,0.0,0.0,0.0,0.0
2023/10/18,4,idle,0.0,9.72,11.34,0,0,0,0,11.34,0.0,0.0,0.0,0.0,0.0
2023/10/18,5,idle,0.0,10.08,11.36,0,0,0,0,11.36,0.0,0.0,0.0,0.0,0.0
2023/10/18,6,idle,0.0,10.16,11.44,0,0,0,0,11.44,0.0,0.0,0.0,0.0,0.0
2023/10/18,7,idle,0.0,10.55,11.61,0,0,0,0,11.61,0.0,0.0,0.0,0.0,0.0
2023/10/18,8,idle,0.0,11.85,11.96,0,0,0,0,11.96,0.0,0.0,0.0,0.0,0.0
2023/10/18,9,idle,0.0,9.86,12.18,0,0,0,0,12.18,0.0,0.0,0.0,0.0,0.0
2023/10/18,10,idle,0.0,10.56,12.16,0,0,0,0,12.16,0.0,0.0,0.0,0.0,0.0
2023/10/18,11,idle,0.0,11.43,12.3,0,0,0,0,12.3,0.0,0.0,0.0,0.0,0.0
2023/10/18,12,idle,0.0,11.26,12.43,0,0,0,0,12.43,0.0,0.0,0.0,0.0,0.0
2023/10/18,13,idle,0.0,11.8,12.44,0,0,0,0,12.44,0.0,0.0,0.0,0.0,0.0
2023/10/18,14,idle,0.0,11.51,12.0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0
2023/10/18,15,idle,0.0,9.7,10.71,0,0,0,0,10.71,0.0,0.0,0.0,0.0,0.0
2023/10/18,16,idle,0.0,8.46,9.89,0,0,0,0,9.89,0.0,0.0,0.0,0.0,0.0
2023/10/18,17,idle,0.0,8.3,9.84,0,0,0,0,9.84,0.0,0.0,0.0,0.0,0.0
2023/10/18,18,idle,0.0,7.46,9.71,0,0,0,0,9.71,0.0,0.0,0.0,0.0,0.0
2023/10/18,19,idle,0.0,1.43,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/18,20,charge,1000.0,1.03,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,21,charge,2000.0,0.77,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,22,idle,2000.0,1.34,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/18,23,idle,2000.0,1.18,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/18,24,charge,3000.0,0.98,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,25,charge,4000.0,0.69,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,26,charge,5000.0,0.8,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,27,charge,6000.0,1.06,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,28,idle,6000.0,1.27,0.01,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0
2023/10/18,29,charge,7000.0,0.61,0.01,0,0,0,0,0.01,-10.309278350515465,0.0,0.0,0.0,-10.309278350515465
2023/10/18,30,idle,7000.0,4.39,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2023/10/18,31,idle,7000.0,9.87,8.19,0,0,0,0,8.19,0.0,0.0,0.0,0.0,0.0
2023/10/18,32,idle,7000.0,11.86,11.47,0,0,0,0,11.47,0.0,0.0,0.0,0.0,0.0
2023/10/18,33,idle,7000.0,15.28,13.49,0,0,0,0,13.49,0.0,0.0,0.0,0.0,0.0
2023/10/18,34,discharge,6000.0,18.65,18.95,0,0,0,0,18.95,18002.5,0.0,0.0,0.0,18002.5
2023/10/18,35,discharge,5000.0,18.64,18.95,0,0,0,0,18.95,18002.5,0.0,0.0,0.0,18002.5
2023/10/18,36,discharge,4000.0,17.99,19.53,0,0,0,0,19.53,18553.5,0.0,0.0,0.0,18553.5
2023/10/18,37,discharge,3000.0,16.45,17.46,0,0,0,0,17.46,16587.0,0.0,0.0,0.0,16587.0
2023/10/18,38,discharge,2000.0,16.26,16.6,0,0,0,0,16.6,15770.000000000002,0.0,0.0,0.0,15770.000000000002
2023/10/18,39,discharge,1000.0,17.01,16.78,0,0,0,0,16.78,15941.000000000002,0.0,0.0,0.0,15941.000000000002
2023/10/18,40,discharge,0.0,15.38,15.73,0,0,0,0,15.73,14943.5,0.0,0.0,0.0,14943.5
